t; x; y; theta
45866640.378000; 0.01; 0.04; -0.87
45881723.859000; 0.01; 0.04; -0.86
45897564.839000; 0.01; 0.04; -0.84
45915667.629000; 0.01; 0.04; -0.83
45931604.780000; 0.01; 0.04; -0.82
45946878.230000; 0.01; 0.04; -0.80
45962192.047000; 0.01; 0.04; -0.79
45977542.672000; 0.01; 0.04; -0.78
45993762.401000; 0.01; 0.04; -0.76
46009882.396000; 0.01; 0.04; -0.75
46028635.827000; 0.01; 0.04; -0.74
46044726.140000; 0.01; 0.04; -0.72
46058619.945000; 0.01; 0.04; -0.71
46074497.732000; 0.01; 0.04; -0.70
46089780.679000; 0.01; 0.04; -0.68
46106601.183000; 0.01; 0.04; -0.67
46122342.430000; 0.01; 0.04; -0.66
46138984.838000; 0.01; 0.04; -0.64
46154577.672000; 0.01; 0.04; -0.63
46170492.264000; 0.01; 0.04; -0.62
46186448.412000; 0.01; 0.04; -0.60
46202437.805000; 0.01; 0.04; -0.59
46218157.680000; 0.01; 0.04; -0.58
46234466.457000; 0.01; 0.04; -0.57
46250732.490000; 0.01; 0.04; -0.55
46266223.216000; 0.01; 0.04; -0.54
46281864.729000; 0.01; 0.04; -0.53
46301360.224000; 0.01; 0.04; -0.51
46314339.806000; 0.01; 0.04; -0.50
46330109.548000; 0.00; 0.04; -0.49
46345719.004000; 0.00; 0.04; -0.47
46362664.174000; 0.00; 0.04; -0.46
46378961.078000; 0.00; 0.04; -0.45
46395030.020000; 0.00; 0.04; -0.43
46410793.825000; 0.00; 0.04; -0.42
46427300.881000; 0.00; 0.04; -0.41
46443794.877000; 0.00; 0.04; -0.39
46459588.365000; 0.00; 0.04; -0.38
46475538.576000; 0.00; 0.04; -0.37
46492107.372000; 0.00; 0.04; -0.35
46507601.659000; 0.00; 0.04; -0.34
46523601.738000; 0.00; 0.04; -0.33
46538919.117000; 0.00; 0.04; -0.31
46554465.646000; 0.00; 0.04; -0.30
46571529.547000; 0.00; 0.04; -0.29
46587783.708000; 0.00; 0.04; -0.27
46603218.630000; 0.00; 0.04; -0.26
46618606.061000; 0.00; 0.04; -0.26
46634614.450000; 0.00; 0.04; -0.26
46649877.214000; 0.00; 0.04; -0.26
46665451.051000; 0.00; 0.04; -0.26
46682632.494000; 0.00; 0.04; -0.26
46698276.382000; 0.00; 0.04; -0.26
46713964.200000; 0.00; 0.04; -0.26
46730712.278000; 0.00; 0.04; -0.26
46746193.506000; 0.00; 0.04; -0.26
46761971.558000; 0.00; 0.04; -0.26
46778027.440000; 0.00; 0.04; -0.26
46794196.115000; 0.00; 0.04; -0.26
46810200.942000; 0.00; 0.04; -0.26
46828813.084000; 0.00; 0.04; -0.26
46841720.242000; 0.00; 0.04; -0.26
46858327.031000; 0.00; 0.04; -0.26
46874874.455000; 0.00; 0.04; -0.26
46890403.175000; 0.00; 0.04; -0.26
46905794.167000; 0.00; 0.04; -0.26
46921788.309000; 0.00; 0.04; -0.26
46937552.114000; 0.00; 0.04; -0.26
46954536.465000; 0.00; 0.04; -0.26
46970585.223000; 0.00; 0.04; -0.26
46986351.403000; 0.00; 0.04; -0.26
47003032.992000; 0.00; 0.04; -0.26
47018552.213000; 0.00; 0.04; -0.26
47033776.983000; 0.00; 0.04; -0.26
47049745.004000; 0.00; 0.04; -0.26
47065657.222000; 0.00; 0.04; -0.26
47081673.923000; 0.00; 0.04; -0.26
47097570.706000; 0.00; 0.04; -0.26
47114215.489000; 0.00; 0.04; -0.26
47130240.500000; 0.00; 0.04; -0.26
47146272.636000; 0.00; 0.04; -0.26
47162221.660000; 0.00; 0.04; -0.26
47177992.589000; 0.00; 0.04; -0.26
47193897.683000; 0.00; 0.04; -0.26
47212978.809000; 0.00; 0.04; -0.26
47225538.087000; 0.00; 0.04; -0.26
47243956.699000; 0.00; 0.04; -0.26
47259923.533000; 0.00; 0.04; -0.26
47275448.690000; 0.00; 0.04; -0.26
47290951.289000; 0.00; 0.04; -0.26
47306725.780000; 0.00; 0.04; -0.26
47322675.991000; 0.00; 0.04; -0.26
47339073.816000; 0.00; 0.04; -0.26
47354672.586000; 0.00; 0.04; -0.26
47369743.007000; 0.00; 0.04; -0.26
47388090.381000; 0.00; 0.04; -0.26
47403710.522000; 0.00; 0.04; -0.26
47418600.473000; 0.00; 0.04; -0.26
47433377.631000; 0.00; 0.04; -0.26
47451847.297000; 0.00; 0.04; -0.26
47467276.283000; 0.00; 0.04; -0.26
47482191.167000; 0.00; 0.04; -0.26
47497284.147000; 0.00; 0.04; -0.26
47516254.854000; 0.00; 0.04; -0.26
47530823.046000; 0.00; 0.04; -0.26
47545752.178000; 0.00; 0.04; -0.26
47561442.371000; 0.00; 0.04; -0.26
47580204.113000; 0.00; 0.04; -0.26
47595418.197000; 0.00; 0.04; -0.26
47610507.615000; 0.00; 0.04; -0.26
47625816.684000; 0.00; 0.04; -0.26
47642133.772000; 0.00; 0.04; -0.26
47657734.917000; 0.00; 0.04; -0.26
47674126.804000; 0.00; 0.04; -0.26
47690608.927000; 0.00; 0.04; -0.26
47706858.339000; 0.00; 0.04; -0.26
47722875.039000; 0.00; 0.04; -0.26
47740248.825000; 0.00; 0.04; -0.26
47755423.729000; 0.00; 0.04; -0.26
47770793.350000; 0.00; 0.04; -0.26
47786086.984000; 0.00; 0.04; -0.26
47802248.535000; 0.00; 0.04; -0.26
47817945.851000; 0.00; 0.04; -0.26
47833492.380000; 0.00; 0.04; -0.26
47851658.097000; 0.00; 0.04; -0.26
47865925.902000; 0.00; 0.04; -0.26
47880907.275000; 0.00; 0.04; -0.26
47898462.718000; 0.00; 0.04; -0.26
47913751.603000; 0.00; 0.04; -0.26
47929416.862000; 0.00; 0.04; -0.26
47945629.467000; 0.00; 0.04; -0.26
47962117.527000; 0.00; 0.04; -0.26
47978209.027000; 0.00; 0.04; -0.26
47993569.150000; 0.00; 0.04; -0.26
48011673.127000; 0.00; 0.04; -0.26
48026586.824000; 0.00; 0.04; -0.26
48042463.422000; 0.00; 0.04; -0.26
48058481.310000; 0.00; 0.04; -0.26
48073643.153000; 0.00; 0.04; -0.26
48089902.063000; 0.00; 0.04; -0.26
48105890.269000; 0.00; 0.04; -0.26
48121359.623000; 0.00; 0.04; -0.26
48140364.762000; 0.00; 0.04; -0.26
48155657.208000; 0.00; 0.04; -0.26
48170593.464000; 0.00; 0.04; -0.26
48186128.120000; 0.00; 0.04; -0.26
48201921.608000; 0.00; 0.04; -0.26
48217516.816000; 0.00; 0.04; -0.26
48233787.599000; 0.00; 0.04; -0.26
48249867.227000; 0.00; 0.04; -0.26
48265581.165000; 0.00; 0.04; -0.26
48281127.694000; 0.00; 0.04; -0.26
48297310.617000; 0.00; 0.04; -0.26
48313930.466000; 0.00; 0.04; -0.26
48329011.573000; 0.00; 0.04; -0.26
48347043.125000; 0.00; 0.04; -0.26
48361873.711000; 0.00; 0.04; -0.26
48377442.798000; 0.00; 0.04; -0.26
48394919.880000; 0.00; 0.04; -0.26
48409439.393000; 0.00; 0.04; -0.26
48427019.770000; 0.00; 0.04; -0.26
48441418.178000; 0.00; 0.04; -0.26
48459082.853000; 0.00; 0.04; -0.26
48473875.445000; 0.00; 0.04; -0.26
48491717.029000; 0.00; 0.04; -0.26
48506466.878000; 0.00; 0.04; -0.26
48521583.604000; 0.00; 0.04; -0.26
48537634.736000; 0.00; 0.04; -0.26
48555197.303000; 0.00; 0.04; -0.26
48569351.127000; 0.00; 0.04; -0.26
48586942.190000; 0.00; 0.04; -0.26
48601626.738000; 0.00; 0.04; -0.26
48618104.111000; 0.00; 0.04; -0.26
48633465.421000; 0.00; 0.04; -0.26
48650832.084000; 0.00; 0.04; -0.26
48665242.365000; 0.00; 0.04; -0.26
48683471.009000; 0.00; 0.04; -0.26
48698019.017000; 0.00; 0.04; -0.26
48715686.067000; 0.00; 0.04; -0.26
48730255.446000; 0.00; 0.04; -0.26
48745235.632000; 0.00; 0.04; -0.26
48763484.460000; 0.00; 0.04; -0.26
48777618.100000; 0.00; 0.04; -0.26
48795933.416000; 0.00; 0.04; -0.26
48809023.418000; 0.00; 0.04; -0.26
48826513.560000; 0.00; 0.04; -0.26
48841237.289000; 0.00; 0.04; -0.26
48860240.053000; 0.00; 0.04; -0.26
48874360.633000; 0.00; 0.04; -0.26
48889446.489000; 0.00; 0.04; -0.26
48907203.773000; 0.00; 0.04; -0.26
48922367.991000; 0.00; 0.04; -0.26
48937550.019000; 0.00; 0.04; -0.26
48957474.129000; 0.00; 0.04; -0.26
48969370.892000; 0.00; 0.04; -0.26
48987637.530000; 0.00; 0.04; -0.26
49003863.195000; 0.00; 0.04; -0.26
49018580.988000; 0.00; 0.04; -0.26
49033416.323000; 0.00; 0.04; -0.26
49050780.611000; 0.00; 0.04; -0.26
49064987.863000; 0.00; 0.04; -0.26
49082567.053000; 0.00; 0.04; -0.26
49096955.963000; 0.00; 0.04; -0.26
49114887.781000; 0.00; 0.04; -0.26
49129455.973000; 0.00; 0.04; -0.26
49147842.528000; 0.00; 0.04; -0.26
49163494.727000; 0.00; 0.04; -0.26
49179417.630000; 0.00; 0.04; -0.26
49194249.404000; 0.00; 0.04; -0.26
49209543.037000; 0.00; 0.04; -0.26
49227563.903000; 0.00; 0.04; -0.26
49242557.149000; 0.00; 0.04; -0.26
49258432.561000; 0.00; 0.04; -0.26
49274070.512000; 0.00; 0.04; -0.26
49289600.419000; 0.00; 0.04; -0.26
49307457.437000; 0.00; 0.04; -0.26
49322366.385000; 0.00; 0.04; -0.26
49337630.336000; 0.00; 0.04; -0.26
49355785.367000; 0.00; 0.04; -0.26
49370393.927000; 0.00; 0.04; -0.26
49387425.771000; 0.00; 0.04; -0.26
49402371.525000; 0.00; 0.04; -0.26
49417686.530000; 0.00; 0.04; -0.26
49433243.745000; 0.00; 0.04; -0.26
49452994.509000; 0.00; 0.04; -0.26
49467798.975000; 0.00; 0.04; -0.26
49482463.338000; 0.00; 0.04; -0.26
49497952.877000; 0.00; 0.04; -0.26
49514519.298000; 0.00; 0.04; -0.26
49530055.141000; 0.00; 0.04; -0.26
49545465.131000; 0.00; 0.04; -0.26
49561636.180000; 0.00; 0.04; -0.26
49580337.370000; 0.00; 0.04; -0.26
49594966.115000; 0.00; 0.04; -0.26
49610241.939000; 0.00; 0.04; 0.14
49625999.807000; 0.00; 0.04; 0.79
49641590.267000; 0.00; 0.04; 1.43
49658406.021000; 0.00; 0.04; 2.13
49674639.998000; 0.00; 0.04; 2.79
49690070.171000; 0.00; 0.04; 3.42
49706566.542000; 0.00; 0.04; 4.11
49724200.347000; 0.00; 0.04; 4.79
49739590.152000; 0.00; 0.04; 5.47
49754620.205000; 0.00; 0.04; 6.09
49769702.499000; 0.00; 0.04; 6.72
49787846.844000; 0.00; 0.04; 7.46
49802944.573000; 0.00; 0.04; 8.09
49817700.359000; 0.00; 0.04; 8.70
49833126.970000; 0.00; 0.04; 9.33
49851120.528000; 0.00; 0.04; 10.07
49865916.682000; 0.00; 0.04; 10.68
49881482.208000; 0.00; 0.04; 11.33
49897566.585000; 0.00; 0.04; 11.99
49915670.562000; 0.00; 0.04; 12.74
49931141.103000; 0.00; 0.04; 13.37
49946680.509000; 0.00; 0.04; 14.02
49961598.955000; 0.00; 0.04; 14.63
49978153.503000; 0.00; 0.04; 15.32
49993973.111000; 0.00; 0.04; 15.97
50010342.440000; 0.00; 0.04; 16.64
50026052.817000; 0.00; 0.04; 17.29
50041995.905000; 0.00; 0.04; 17.95
50060395.520000; 0.00; 0.04; 18.70
50073572.194000; 0.00; 0.04; 19.25
50089638.762000; 0.00; 0.04; 19.91
50106023.526000; 0.00; 0.04; 20.59
50121358.715000; 0.00; 0.04; 21.22
50139506.622000; 0.00; 0.04; 21.97
50154260.033000; 0.00; 0.04; 22.58
50169964.473000; 0.00; 0.04; 23.23
50185763.898000; 0.00; 0.04; 23.88
50201455.277000; 0.00; 0.04; 24.53
50218481.184000; 0.00; 0.04; 25.23
50233948.164000; 0.00; 0.04; 25.87
50249316.598000; 0.00; 0.04; 26.50
50264907.057000; 0.00; 0.04; 27.14
50283005.097000; 0.00; 0.04; 27.89
50297669.461000; 0.00; 0.04; 28.50
50315513.419000; 0.00; 0.04; 29.23
50331303.345000; 0.00; 0.04; 29.87
50347868.578000; 0.00; 0.04; 30.54
50363133.717000; 0.00; 0.04; 31.20
50378313.370000; 0.00; 0.04; 31.82
50394662.515000; 0.00; 0.04; 32.50
50410230.415000; 0.00; 0.04; 33.14
50426382.468000; 0.00; 0.04; 33.80
50442422.914000; 0.00; 0.04; 34.46
50457900.580000; 0.00; 0.04; 35.10
50477265.471000; 0.00; 0.04; 35.90
50489586.101000; 0.00; 0.04; 36.41
50505963.741000; 0.00; 0.04; 37.08
50521551.826000; 0.00; 0.04; 37.73
50539674.800000; 0.00; 0.04; 38.48
50555156.027000; 0.00; 0.04; 39.12
50570490.029000; 0.00; 0.04; 39.74
50586013.999000; 0.00; 0.04; 40.39
50604315.068000; 0.00; 0.04; 41.15
50620355.515000; 0.00; 0.04; 41.15
50635254.964000; 0.00; 0.04; 41.15
50649645.061000; 0.00; 0.04; 41.15
50665134.600000; -0.00; 0.03; 41.15
50682859.827000; -0.00; 0.03; 41.15
50697717.721000; -0.00; 0.03; 41.15
50715606.797000; -0.00; 0.03; 41.15
50731336.170000; -0.00; 0.03; 41.15
50745896.051000; -0.00; 0.03; 41.15
50762181.082000; -0.01; 0.03; 41.15
50778207.281000; -0.01; 0.03; 41.15
50794069.632000; -0.01; 0.03; 41.15
50809871.431000; -0.01; 0.03; 41.15
50828109.573000; -0.01; 0.03; 41.15
50843653.727000; -0.01; 0.03; 41.15
50859771.348000; -0.01; 0.03; 41.15
50874865.515000; -0.01; 0.03; 41.15
50889570.247000; -0.01; 0.03; 41.15
50906499.983000; -0.01; 0.02; 41.15
50921918.283000; -0.01; 0.02; 41.15
50937621.536000; -0.01; 0.02; 41.15
50955630.529000; -0.02; 0.02; 41.15
50971533.248000; -0.02; 0.02; 41.15
50987405.098000; -0.02; 0.02; 41.15
51001865.246000; -0.02; 0.02; 41.15
51019736.511000; -0.02; 0.02; 41.15
51035772.209000; -0.02; 0.02; 41.15
51049826.299000; -0.02; 0.02; 41.15
51065578.231000; -0.02; 0.02; 41.15
51081239.929000; -0.02; 0.02; 41.15
51100239.131000; -0.02; 0.02; 41.15
51113413.431000; -0.02; 0.02; 41.15
51129412.322000; -0.02; 0.01; 41.15
51145741.283000; -0.02; 0.01; 41.15
51161120.402000; -0.03; 0.01; 41.15
51177443.427000; -0.03; 0.01; 41.15
51196053.194000; -0.03; 0.01; 41.15
51208975.786000; -0.03; 0.01; 41.15
51225599.198000; -0.03; 0.01; 41.15
51242226.171000; -0.03; 0.01; 41.15
51257075.754000; -0.03; 0.01; 41.15
51274874.594000; -0.03; 0.01; 41.15
51289613.758000; -0.03; 0.01; 41.15
51307333.049000; -0.03; 0.01; 41.15
51321796.759000; -0.03; 0.01; 41.15
51339669.212000; -0.03; 0.01; 41.15
51354077.119000; -0.03; 0.01; 41.15
51371702.613000; -0.04; 0.00; 41.15
51386391.910000; -0.04; 0.00; 41.15
51401316.293000; -0.04; 0.00; 41.15
51419090.200000; -0.04; 0.00; 41.15
51433661.954000; -0.04; 0.00; 41.15
51451346.814000; -0.04; 0.00; 41.15
51465728.600000; -0.04; 0.00; 41.15
51483497.757000; -0.04; -0.00; 41.15
51498561.055000; -0.04; -0.00; 41.15
51513693.215000; -0.04; -0.00; 41.15
51531215.414000; -0.04; -0.00; 41.15
51545648.254000; -0.04; -0.00; 41.15
51563809.222000; -0.05; -0.00; 41.15
51578424.906000; -0.05; -0.00; 41.15
51593313.670000; -0.05; -0.01; 41.15
51609941.831000; -0.05; -0.01; 41.15
51625290.080000; -0.05; -0.01; 41.15
51642939.321000; -0.05; -0.01; 41.15
51657839.957000; -0.05; -0.01; 41.15
51675268.360000; -0.05; -0.01; 41.15
51689278.520000; -0.05; -0.01; 41.15
51706571.570000; -0.05; -0.01; 41.15
51721646.740000; -0.05; -0.01; 41.15
51739140.444000; -0.05; -0.01; 41.15
51753243.214000; -0.05; -0.01; 41.15
51770763.038000; -0.06; -0.01; 41.15
51785948.628000; -0.06; -0.01; 41.15
51803188.249000; -0.06; -0.01; 41.15
51817777.813000; -0.06; -0.02; 41.15
51835009.123000; -0.06; -0.02; 41.15
51849814.775000; -0.06; -0.02; 41.15
51867228.930000; -0.06; -0.02; 41.15
51881330.513000; -0.06; -0.02; 41.15
51898668.680000; -0.06; -0.02; 41.15
51913471.958000; -0.06; -0.02; 41.15
51928994.741000; -0.06; -0.02; 41.15
51946678.413000; -0.06; -0.02; 41.15
51961949.488000; -0.07; -0.02; 41.15
51977046.030000; -0.07; -0.02; 41.15
51994798.565000; -0.07; -0.02; 41.15
52009199.348000; -0.07; -0.02; 41.15
52026885.395000; -0.07; -0.02; 41.15
52042021.117000; -0.07; -0.02; 41.15
52059830.643000; -0.07; -0.03; 41.15
52074253.985000; -0.07; -0.03; 41.15
52089234.171000; -0.07; -0.03; 41.15
52106904.783000; -0.07; -0.03; 41.15
52121070.480000; -0.07; -0.03; 41.15
52138475.136000; -0.07; -0.03; 41.15
52153620.357000; -0.07; -0.03; 41.15
52171205.483000; -0.08; -0.03; 41.15
52185724.996000; -0.08; -0.03; 41.15
52203548.769000; -0.08; -0.03; 41.15
52218032.663000; -0.08; -0.03; 41.15
52233194.507000; -0.08; -0.03; 41.15
52251042.026000; -0.08; -0.03; 41.15
52265191.101000; -0.08; -0.03; 41.15
52282931.764000; -0.08; -0.04; 41.15
52297590.191000; -0.08; -0.04; 41.15
52315815.273000; -0.08; -0.04; 41.15
52330685.040000; -0.08; -0.04; 41.15
52345940.680000; -0.08; -0.04; 41.15
52363884.371000; -0.09; -0.04; 41.15
52378421.693000; -0.09; -0.04; 41.15
52393413.752000; -0.09; -0.04; 41.15
52411496.358000; -0.09; -0.04; 41.15
52426450.423000; -0.09; -0.04; 41.15
52441621.765000; -0.09; -0.04; 41.15
52457214.598000; -0.09; -0.04; 41.15
52475149.978000; -0.09; -0.04; 41.15
52489557.885000; -0.09; -0.04; 41.15
52507139.449000; -0.09; -0.05; 41.15
52521572.289000; -0.09; -0.05; 41.15
52538936.577000; -0.09; -0.05; 41.15
52553187.760000; -0.09; -0.05; 41.15
52570947.419000; -0.10; -0.05; 41.15
52585455.059000; -0.10; -0.05; 41.15
52603243.214000; -0.10; -0.05; 41.15
52617641.622000; -0.10; -0.05; 41.15
52634959.605000; -0.10; -0.05; 41.15
52649214.350000; -0.10; -0.05; 41.15
52666595.260000; -0.10; -0.05; 41.15
52681793.909000; -0.10; -0.05; 41.15
52699354.102000; -0.10; -0.05; 41.15
52713699.082000; -0.10; -0.05; 41.15
52731553.725000; -0.10; -0.05; 41.15
52746137.353000; -0.10; -0.06; 41.15
52761146.034000; -0.10; -0.06; 41.15
52777162.734000; -0.11; -0.06; 41.15
52795146.794000; -0.11; -0.06; 41.15
52809552.326000; -0.11; -0.06; 41.15
52827456.836000; -0.11; -0.06; 41.15
52841765.009000; -0.11; -0.06; 41.15
52859414.249000; -0.11; -0.06; 41.15
52873744.981000; -0.11; -0.06; 41.15
52891433.403000; -0.11; -0.06; 41.15
52905916.109000; -0.11; -0.06; 41.15
52923514.296000; -0.11; -0.06; 41.15
52937959.009000; -0.11; -0.06; 41.15
52955504.954000; -0.11; -0.06; 41.15
52969943.730000; -0.12; -0.07; 41.15
52985199.370000; -0.12; -0.07; 41.15
53002732.255000; -0.12; -0.07; 41.15
53017144.911000; -0.12; -0.07; 41.15
53035111.161000; -0.12; -0.07; 41.15
53049697.162000; -0.12; -0.07; 41.15
53066822.803000; -0.12; -0.07; 41.15
53082080.817000; -0.12; -0.07; 41.15
53098312.419000; -0.12; -0.07; 41.15
53113786.523000; -0.12; -0.07; 41.15
53129692.804000; -0.12; -0.07; 41.15
53146254.476000; -0.12; -0.07; 41.15
53161668.027000; -0.12; -0.07; 41.15
53177488.823000; -0.13; -0.07; 41.15
53193935.327000; -0.13; -0.07; 41.15
53209287.138000; -0.13; -0.08; 41.15
53226597.998000; -0.13; -0.08; 41.15
53241108.012000; -0.13; -0.08; 41.15
53259048.141000; -0.13; -0.08; 41.15
53273518.975000; -0.13; -0.08; 41.15
53291132.596000; -0.13; -0.08; 41.15
53305289.982000; -0.13; -0.08; 41.15
53323095.946000; -0.13; -0.08; 41.15
53337190.405000; -0.13; -0.08; 41.15
53354777.906000; -0.13; -0.08; 41.15
53369239.241000; -0.14; -0.08; 41.15
53386754.316000; -0.14; -0.08; 41.15
53402097.817000; -0.14; -0.08; 41.15
53417205.044000; -0.14; -0.08; 41.15
53434460.100000; -0.14; -0.09; 41.15
53449000.985000; -0.14; -0.09; 41.15
53466792.701000; -0.14; -0.09; 41.15
53482397.408000; -0.14; -0.09; 41.15
53497978.369000; -0.14; -0.09; 41.15
53513344.428000; -0.14; -0.09; 41.15
53529519.039000; -0.14; -0.09; 41.15
53545698.400000; -0.14; -0.09; 41.15
53562450.040000; -0.14; -0.09; 41.15
53577862.404000; -0.15; -0.09; 41.15
53593627.397000; -0.15; -0.09; 41.15
53610937.069000; -0.15; -0.09; 40.82
53626489.534000; -0.14; -0.09; 40.18
53642711.638000; -0.14; -0.09; 39.53
53658645.227000; -0.14; -0.09; 38.87
53674655.991000; -0.14; -0.09; 38.22
53690696.437000; -0.14; -0.08; 37.56
53706706.014000; -0.13; -0.08; 36.91
53722558.867000; -0.13; -0.08; 36.26
53738865.269000; -0.13; -0.08; 35.60
53754511.531000; -0.13; -0.08; 34.96
53769635.381000; -0.13; -0.08; 34.34
53785771.999000; -0.12; -0.07; 33.68
53804847.188000; -0.12; -0.07; 32.91
53820456.644000; -0.12; -0.07; 32.27
53835357.281000; -0.12; -0.07; 31.65
53850589.175000; -0.11; -0.07; 31.04
53866101.272000; -0.11; -0.07; 30.41
53881752.284000; -0.11; -0.07; 29.76
53898503.924000; -0.11; -0.06; 29.11
53913640.834000; -0.10; -0.06; 28.46
53929317.966000; -0.10; -0.06; 27.82
53945560.254000; -0.10; -0.06; 27.15
53963837.577000; -0.10; -0.06; 26.41
53977726.633000; -0.10; -0.06; 25.84
53993985.543000; -0.09; -0.06; 25.18
54010052.110000; -0.09; -0.06; 24.52
54026274.213000; -0.09; -0.06; 23.86
54044633.460000; -0.09; -0.05; 23.11
54060596.732000; -0.08; -0.05; 22.45
54074118.912000; -0.08; -0.05; 21.91
54089538.399000; -0.08; -0.05; 21.27
54108726.383000; -0.08; -0.05; 20.49
54124486.626000; -0.07; -0.05; 19.86
54139964.291000; -0.07; -0.05; 19.22
54155542.877000; -0.07; -0.05; 18.58
54171481.216000; -0.07; -0.05; 17.94
54187740.126000; -0.06; -0.05; 17.26
54203494.433000; -0.06; -0.05; 16.62
54219331.851000; -0.06; -0.04; 15.98
54235873.338000; -0.06; -0.04; 15.30
54251345.067000; -0.05; -0.04; 14.67
54265497.704000; -0.05; -0.04; 14.09
54281610.576000; -0.05; -0.04; 13.43
54298266.045000; -0.05; -0.04; 12.76
54314118.898000; -0.04; -0.04; 12.10
54330452.608000; -0.04; -0.04; 11.44
54345967.079000; -0.04; -0.04; 10.80
54361551.602000; -0.04; -0.04; 10.16
54380188.677000; -0.03; -0.04; 9.40
54396213.689000; -0.03; -0.04; 8.75
54412016.675000; -0.03; -0.04; 8.10
54427725.864000; -0.02; -0.04; 7.46
54444135.562000; -0.02; -0.04; 6.79
54459507.557000; -0.02; -0.04; 6.18
54475857.889000; -0.02; -0.04; 5.50
54491112.342000; -0.01; -0.04; 4.88
54506945.011000; -0.01; -0.04; 4.23
54522617.394000; -0.01; -0.04; 3.59
54538610.348000; -0.01; -0.04; 2.94
54554850.261000; -0.00; -0.04; 2.27
54570456.155000; -0.00; -0.04; 1.63
54586304.259000; 0.00; -0.04; 1.00
54601873.347000; 0.00; -0.04; 0.35
54619570.079000; 0.00; -0.04; 0.25
54635573.719000; 0.00; -0.04; 0.25
54651115.499000; 0.00; -0.04; 0.25
54666602.663000; 0.00; -0.04; 0.25
54682450.766000; 0.00; -0.04; 0.25
54698206.261000; 0.00; -0.04; 0.25
54714447.361000; 0.00; -0.04; 0.25
54729843.103000; 0.00; -0.04; 0.25
54746009.403000; 0.00; -0.04; 0.25
54761980.986000; 0.00; -0.04; 0.25
54778194.779000; 0.00; -0.04; 0.25
54793890.908000; 0.00; -0.04; 0.25
54810368.281000; 0.00; -0.04; 0.25
54826196.201000; 0.00; -0.04; 0.25
54843122.374000; 0.00; -0.04; 0.25
54858715.208000; 0.00; -0.04; 0.25
54874581.121000; 0.00; -0.04; 0.25
54890455.345000; 0.00; -0.04; 0.25
54908083.214000; 0.00; -0.04; 0.25
54923735.413000; 0.00; -0.04; 0.25
54940450.247000; 0.00; -0.04; 0.25
54955461.303000; 0.00; -0.04; 0.25
54970379.749000; 0.00; -0.04; 0.25
54986226.665000; 0.00; -0.04; 0.25
55003595.702000; 0.00; -0.04; 0.25
55019525.730000; 0.00; -0.04; 0.25
55034243.522000; 0.00; -0.04; 0.25
55049475.416000; 0.00; -0.04; 0.25
55065464.809000; 0.00; -0.04; 0.25
55082848.093000; 0.00; -0.04; 0.25
55097888.832000; 0.00; -0.04; 0.25
55113664.510000; 0.00; -0.04; 0.25
55129120.804000; 0.00; -0.04; 0.25
55147443.245000; 0.00; -0.04; 0.25
55163012.332000; 0.00; -0.04; 0.25
55177864.290000; 0.00; -0.04; 0.25
55194284.673000; 0.00; -0.04; 0.25
55209532.002000; 0.00; -0.04; 0.25
55225475.089000; 0.00; -0.04; 0.25
55241602.209000; 0.00; -0.04; 0.25
55260639.405000; 0.00; -0.04; 0.25
55276438.829000; 0.00; -0.04; 0.25
55291858.317000; 0.00; -0.04; 0.25
55307476.084000; 0.00; -0.04; 0.25
55322875.387000; 0.00; -0.04; 0.25
55338642.754000; 0.00; -0.04; 0.25
55354468.299000; 0.00; -0.04; 0.25
55370138.308000; 0.00; -0.04; 0.25
55386648.926000; 0.00; -0.04; 0.25
55402614.572000; 0.00; -0.04; 0.25
55417719.425000; 0.00; -0.04; 0.25
55434225.294000; 0.00; -0.04; 0.25
55450817.835000; 0.00; -0.04; 0.25
55465749.342000; 0.00; -0.04; 0.25
55481711.427000; 0.00; -0.04; 0.25
55498136.559000; 0.00; -0.04; 0.25
55514231.621000; 0.00; -0.04; 0.25
55530876.404000; 0.00; -0.04; 0.25
55546208.032000; 0.00; -0.04; 0.25
55561793.742000; 0.00; -0.04; 0.25
55580903.363000; 0.00; -0.04; 0.25
55596213.619000; 0.00; -0.04; 0.25
55610513.481000; 0.00; -0.04; 0.25
55626523.058000; 0.00; -0.04; 0.25
55642112.329000; 0.00; -0.04; 0.25
55658456.725000; 0.00; -0.04; 0.25
55673638.753000; 0.00; -0.04; 0.25
55689653.078000; 0.00; -0.04; 0.25
55705598.541000; 0.00; -0.04; 0.25
55721592.682000; 0.00; -0.04; 0.25
55739252.608000; 0.00; -0.04; 0.25
55753234.274000; 0.00; -0.04; 0.25
55770868.079000; 0.00; -0.04; 0.25
55785907.630000; 0.00; -0.04; 0.25
55801241.632000; 0.00; -0.04; 0.25
55818984.669000; 0.00; -0.04; 0.25
55833483.998000; 0.00; -0.04; 0.25
55851203.289000; 0.00; -0.04; 0.25
55865582.701000; 0.00; -0.04; 0.25
55883653.433000; 0.00; -0.04; 0.25
55899216.584000; 0.00; -0.04; 0.25
55915614.409000; 0.00; -0.04; 0.25
55930823.744000; 0.00; -0.04; 0.25
55946796.514000; 0.00; -0.04; 0.25
55962137.640000; 0.00; -0.04; 0.25
55978487.972000; 0.00; -0.04; 0.25
55994873.923000; 0.00; -0.04; 0.25
56010657.913000; 0.00; -0.04; 0.25
