t; x; y; theta
15362663.409000; 0.03; 0.00; 0.00
15378181.443000; 0.03; 0.00; 0.00
15393913.191000; 0.03; 0.00; 0.00
15413223.466000; 0.03; 0.00; 0.00
15425640.268000; 0.03; 0.00; 0.00
15441952.607000; 0.02; 0.00; 0.00
15457772.215000; 0.02; 0.00; 0.00
15474020.439000; 0.02; 0.00; 0.00
15490281.724000; 0.02; 0.00; 0.00
15506759.097000; 0.02; 0.00; 0.00
15522322.249000; 0.02; 0.00; 0.00
15537924.581000; 0.02; 0.00; 0.00
15554225.046000; 0.02; 0.00; 0.00
15570487.518000; 0.02; 0.00; 0.00
15586447.228000; 0.02; 0.00; 0.00
15603036.208000; 0.02; 0.00; 0.00
15618497.251000; 0.02; 0.00; 0.00
15634600.625000; 0.02; 0.00; 0.00
15650641.071000; 0.02; 0.00; 0.00
15666503.422000; 0.02; 0.00; 0.00
15682812.199000; 0.01; 0.00; 0.00
15698333.795000; 0.01; 0.00; 0.00
15714338.622000; 0.01; 0.00; 0.00
15730347.011000; 0.01; 0.00; 0.00
15746347.090000; 0.01; 0.00; 0.00
15762494.393000; 0.01; 0.00; 0.00
15778646.446000; 0.01; 0.00; 0.00
15794322.391000; 0.01; 0.00; 0.00
15810030.393000; 0.01; 0.00; 0.00
15826282.179000; 0.01; 0.00; 0.00
15842482.911000; 0.01; 0.00; 0.00
15858238.405000; 0.01; 0.00; 0.00
15873904.852000; 0.01; 0.00; 0.00
15889796.886000; 0.01; 0.00; 0.00
15908636.990000; 0.01; 0.00; 0.00
15924374.674000; 0.01; 0.00; 0.00
15940020.936000; 0.00; 0.00; 0.00
15955489.103000; 0.00; 0.00; 0.00
15971353.829000; 0.00; 0.00; 0.00
15986624.904000; 0.00; 0.00; 0.00
16003595.008000; 0.00; 0.00; 0.00
16020105.626000; 0.00; 0.00; 0.00
16036503.450000; 0.00; 0.00; 0.00
16052698.246000; 0.00; 0.00; 0.00
16068523.791000; -0.00; 0.00; 0.00
16084287.596000; -0.00; 0.00; 0.00
16100704.417000; -0.00; 0.00; 0.00
16116532.337000; -0.00; 0.00; 0.00
16132253.399000; -0.00; 0.00; 0.00
16147452.048000; -0.00; 0.00; 0.00
16163360.704000; -0.00; 0.00; 0.00
16178672.148000; -0.00; 0.00; 0.00
16194343.343000; -0.01; 0.00; 0.00
16211096.171000; -0.01; 0.00; 0.00
16226673.570000; -0.01; 0.00; 0.00
16242142.924000; -0.01; 0.00; 0.00
16258524.126000; -0.01; 0.00; 0.00
16274338.985000; -0.01; 0.00; 0.00
16289963.876000; -0.01; 0.00; 0.00
16308529.713000; -0.01; 0.00; 0.00
16323556.204000; -0.01; 0.00; 0.00
16339796.117000; -0.01; 0.00; 0.00
16355369.954000; -0.01; 0.00; 0.00
16370650.528000; -0.01; 0.00; 0.00
16387620.631000; -0.01; 0.00; 0.00
16403369.002000; -0.01; 0.00; 0.00
16419357.207000; -0.01; 0.00; 0.00
16435511.634000; -0.01; 0.00; 0.00
16450431.268000; -0.01; 0.00; 0.00
16466356.546000; -0.01; 0.00; 0.00
16482221.272000; -0.01; 0.00; 0.00
16498468.309000; -0.01; 0.00; 0.00
16514448.203000; -0.01; 0.00; 0.00
16530178.764000; -0.01; 0.00; 0.00
16546463.794000; -0.01; 0.00; 0.00
16562348.704000; -0.01; 0.00; 0.00
16578412.897000; -0.01; 0.00; 0.00
16594994.753000; -0.00; 0.00; 0.00
16610344.190000; -0.00; 0.00; 0.00
16626001.138000; -0.00; 0.00; 0.00
16642330.099000; -0.00; 0.00; 0.00
16658549.828000; -0.00; 0.00; 0.00
16674112.979000; -0.00; 0.00; 0.00
16690117.806000; -0.00; 0.00; 0.00
16706647.421000; -0.00; 0.00; 0.00
16722503.836000; -0.00; 0.00; 0.00
16738552.593000; -0.00; 0.00; 0.00
16754330.646000; -0.00; 0.00; 0.00
16772742.134000; -0.00; 0.00; 0.00
16788548.682000; -0.00; 0.00; 0.00
16804310.113000; -0.00; 0.00; 0.00
16820747.118000; -0.00; 0.00; 0.00
16836680.707000; -0.00; 0.00; 0.00
16852211.801000; 0.00; 0.00; 0.00
16867523.245000; 0.00; 0.00; 0.00
16883209.875000; 0.00; 0.00; 0.00
16899093.598000; 0.00; 0.00; 0.00
16914357.549000; 0.00; 0.00; 0.00
16930538.097000; 0.00; 0.00; 0.00
16946726.956000; 0.00; 0.00; 0.00
16961967.161000; 0.00; 0.00; 0.00
16978034.916000; 0.00; 0.00; 0.00
16993548.200000; 0.00; 0.00; 0.00
17012694.628000; 0.00; 0.00; 0.00
17028029.817000; 0.00; 0.00; 0.00
17043945.597000; 0.00; 0.00; 0.00
17059405.453000; 0.00; 0.00; 0.00
17074981.665000; 0.00; 0.00; 0.00
17091081.476000; 0.00; 0.00; 0.00
17106538.957000; 0.01; 0.00; 0.00
17123073.321000; 0.01; 0.00; 0.00
17139424.841000; 0.01; 0.00; 0.00
17155534.151000; 0.01; 0.00; 0.00
17171373.943000; 0.01; 0.00; 0.00
17186723.380000; 0.01; 0.00; 0.00
17202535.865000; 0.01; 0.00; 0.00
17221484.013000; 0.01; 0.00; 0.00
17237386.733000; 0.01; 0.00; 0.00
17253282.328000; 0.01; 0.00; 0.00
17266285.657000; 0.01; 0.00; 0.00
17282570.688000; 0.01; 0.00; 0.00
17298339.242000; 0.01; 0.00; 0.00
17314503.168000; 0.01; 0.00; 0.00
17331838.961000; 0.01; 0.00; 0.00
17347124.283000; 0.01; 0.00; 0.00
17362968.825000; 0.01; 0.00; 0.00
17378800.306000; 0.01; 0.00; 0.00
17394452.505000; 0.01; 0.00; 0.00
17410363.536000; 0.01; 0.00; 0.00
17426796.979000; 0.01; 0.00; 0.00
17442563.159000; 0.01; 0.00; 0.00
17458234.354000; 0.01; 0.00; 0.00
17474096.706000; 0.01; 0.00; 0.00
17490525.400000; 0.01; 0.00; 0.00
17507204.615000; 0.01; 0.00; 0.00
17523001.664000; 0.01; 0.00; 0.00
17538538.695000; 0.01; 0.00; 0.00
17554487.719000; 0.01; 0.00; 0.00
17570709.823000; 0.01; 0.00; 0.00
17587605.126000; 0.01; 0.00; 0.00
17603353.497000; 0.01; 0.00; 0.00
17618715.994000; 0.01; 0.00; 0.00
17634507.107000; 0.01; 0.00; 0.00
17653759.205000; 0.01; 0.00; 0.00
17665876.806000; 0.01; 0.00; 0.00
17685126.529000; 0.01; 0.00; 0.00
17700728.861000; 0.01; 0.00; 0.00
17715750.603000; 0.01; 0.00; 0.00
17730646.491000; 0.01; 0.00; 0.00
17746107.534000; 0.01; 0.00; 0.00
17762119.485000; 0.01; 0.00; 0.00
17778373.646000; 0.01; 0.00; 0.00
17794447.337000; 0.01; 0.00; 0.00
17810332.247000; 0.01; 0.00; 0.00
17826081.804000; 0.01; 0.00; 0.00
17842487.940000; 0.01; 0.00; 0.00
17858555.694000; 0.01; 0.00; 0.00
17874532.026000; 0.01; 0.00; 0.00
17890324.327000; 0.01; 0.00; 0.00
17906356.462000; 0.01; 0.00; 0.00
17922578.566000; 0.01; 0.00; 0.00
17938335.247000; 0.01; 0.00; 0.00
17954331.763000; 0.01; 0.00; 0.00
17970479.067000; 0.01; 0.00; 0.00
17986473.209000; 0.01; 0.00; 0.00
18002772.487000; 0.01; 0.00; 0.00
18018516.108000; 0.01; 0.00; 0.00
18034517.374000; 0.01; 0.00; 0.00
18050720.480000; 0.01; 0.00; 0.00
18066517.530000; 0.01; 0.00; 0.00
18085503.672000; 0.01; 0.00; 0.00
18101341.090000; 0.01; 0.00; 0.00
18114507.079000; 0.01; 0.00; 0.00
18133337.685000; 0.01; 0.00; 0.00
18146148.670000; 0.01; 0.00; 0.00
18162458.634000; 0.01; 0.00; 0.00
18177946.985000; 0.01; 0.00; 0.00
18194157.216000; 0.01; 0.00; 0.00
18210518.234000; 0.01; 0.00; 0.00
18226196.553000; 0.01; 0.00; 0.00
18241883.184000; 0.01; 0.00; 0.00
18258523.218000; 0.01; 0.00; 0.00
18274675.271000; 0.01; 0.00; 0.00
18290699.095000; 0.01; 0.00; 0.00
18305915.554000; 0.01; 0.00; 0.00
18322688.566000; 0.01; 0.00; 0.00
18338521.234000; 0.01; 0.00; 0.00
18354338.468000; 0.01; 0.00; 0.00
18370374.165000; 0.01; 0.00; 0.00
18386411.050000; 0.01; 0.00; 0.00
18402665.211000; 0.01; 0.00; 0.00
18418345.905000; 0.01; 0.00; 0.00
18434341.234000; 0.01; 0.00; 0.00
18450316.379000; 0.01; 0.00; 0.00
18465976.889000; 0.01; 0.00; 0.00
18482254.795000; 0.01; 0.00; 0.00
18498359.356000; 0.01; 0.00; 0.00
18514438.984000; 0.01; 0.00; 0.00
18530334.579000; 0.01; 0.00; 0.00
18546422.518000; 0.01; 0.00; 0.00
18562316.926000; 0.01; 0.00; 0.00
18578388.243000; 0.01; 0.00; 0.00
18593991.762000; 0.01; 0.00; 0.00
18610041.707000; 0.01; 0.00; 0.00
18626221.068000; 0.01; 0.00; 0.00
18642655.698000; 0.01; 0.00; 0.00
18658066.875000; 0.01; 0.00; 0.00
18674477.760000; 0.01; 0.00; 0.00
18690790.098000; 0.01; 0.00; 0.00
18707286.468000; 0.01; 0.00; 0.00
18722856.743000; 0.01; 0.00; 0.00
18738461.450000; 0.01; 0.00; 0.00
18757572.259000; 0.01; 0.00; 0.00
18770331.003000; 0.01; 0.00; 0.00
18786659.964000; 0.01; 0.00; 0.00
18802329.973000; 0.01; 0.00; 0.00
18818338.362000; 0.01; 0.00; 0.00
18834531.970000; 0.01; 0.00; 0.00
18850951.166000; 0.01; 0.00; 0.00
18866794.520000; 0.01; 0.00; 0.00
18882516.770000; 0.01; 0.00; 0.00
18897737.978000; 0.01; 0.00; 0.00
18914450.438000; 0.01; 0.00; 0.00
18931634.256000; 0.01; 0.00; 0.00
18946705.864000; 0.01; 0.00; 0.00
18962945.777000; 0.01; 0.00; 0.00
18978677.525000; 0.01; 0.00; 0.00
18994945.934000; 0.01; 0.00; 0.00
19010694.304000; 0.01; 0.00; 0.00
19026328.693000; 0.01; 0.00; 0.00
19042822.689000; 0.01; 0.00; 0.00
19058467.764000; 0.01; 0.00; 0.00
19073948.991000; 0.01; 0.00; 0.00
19093205.838000; 0.01; 0.00; 0.00
19106733.954000; 0.01; 0.00; 0.00
19122482.324000; 0.01; 0.00; 0.00
19140773.895000; 0.01; 0.00; 0.00
19156154.202000; 0.01; 0.00; 0.00
19171465.645000; 0.01; 0.00; 0.00
19187310.187000; 0.01; 0.00; 0.00
19202705.928000; 0.01; 0.00; 0.00
19218516.038000; 0.01; 0.00; 0.00
19234310.713000; 0.01; 0.00; 0.00
19249287.337000; 0.01; 0.00; 0.00
19268571.492000; 0.01; 0.00; 0.00
19285015.621000; 0.01; 0.00; 0.00
19300355.560000; 0.01; 0.00; 0.00
19315927.022000; 0.01; 0.00; 0.00
19333613.069000; 0.01; 0.00; 0.00
19346416.931000; 0.01; 0.00; 0.00
19361883.910000; 0.01; 0.00; 0.00
19377283.214000; 0.01; 0.00; 0.00
19395093.927000; 0.01; 0.00; 0.00
19410119.231000; 0.01; 0.00; 0.00
19428460.668000; 0.01; 0.00; 0.00
19441378.511000; 0.01; 0.00; 0.00
19459135.796000; 0.01; 0.00; 0.00
19474281.017000; 0.01; 0.00; 0.00
19489923.717000; 0.01; 0.00; 0.00
19506517.446000; 0.01; 0.00; 0.00
19522473.594000; 0.01; 0.00; 0.00
19538107.983000; 0.01; 0.00; 0.00
19555976.875000; 0.01; 0.00; 0.00
19571474.724000; 0.01; 0.00; 0.00
19587452.244000; 0.01; 0.00; 0.00
19602726.880000; 0.01; 0.00; 0.00
19617513.536000; 0.01; 0.00; 0.00
19635105.786000; 0.01; 0.00; 0.00
19650021.858000; 0.01; 0.00; 0.00
19668430.971000; 0.01; 0.00; 0.00
19684038.053000; 0.01; 0.00; 0.00
19699012.302000; 0.01; 0.00; 0.00
19713555.561000; 0.01; 0.00; 0.00
19733331.259000; 0.01; 0.00; 0.00
19746452.130000; 0.01; 0.00; 0.00
19763337.936000; 0.01; 0.00; 0.00
19778883.277000; 0.01; 0.00; 0.00
19794446.429000; 0.01; 0.00; 0.00
19810319.466000; 0.01; 0.00; 0.00
19825914.674000; 0.01; 0.00; 0.00
19844545.813000; 0.01; 0.00; 0.00
19860308.431000; 0.01; 0.00; 0.00
19875676.864000; 0.01; 0.00; 0.00
19891739.870000; 0.01; 0.00; 0.00
19908472.513000; 0.01; 0.00; 0.00
19923881.315000; 0.01; 0.00; 0.00
19939835.088000; 0.01; 0.00; 0.00
19955483.725000; 0.01; 0.00; 0.00
19971113.365000; 0.01; 0.00; 0.00
19987575.304000; 0.01; 0.00; 0.00
20003346.233000; 0.01; 0.00; 0.00
20017893.054000; 0.01; 0.00; 0.00
20035911.545000; 0.01; 0.00; 0.00
20051110.195000; 0.01; 0.00; 0.00
20065442.114000; 0.01; 0.00; 0.00
20085156.072000; 0.01; 0.00; 0.00
20100594.556000; 0.01; 0.00; 0.00
20115839.511000; 0.01; 0.00; 0.00
20130718.776000; 0.01; 0.00; 0.00
20147342.188000; 0.01; 0.00; 0.00
20163257.967000; 0.01; 0.00; 0.00
20178003.068000; 0.01; 0.00; 0.00
20196101.108000; 0.01; 0.00; 0.00
20212039.447000; 0.01; 0.00; 0.00
20226763.176000; 0.01; 0.00; 0.00
20242151.793000; 0.01; 0.00; 0.00
20257572.468000; 0.01; 0.00; 0.00
20275332.128000; 0.01; 0.00; 0.00
20291221.787000; 0.01; 0.00; 0.00
20305816.100000; 0.01; 0.00; 0.00
20322849.131000; 0.01; 0.00; 0.00
20337335.399000; 0.01; 0.00; 0.00
20355788.443000; 0.01; 0.00; 0.00
20371501.194000; 0.01; 0.00; 0.00
20387313.678000; 0.01; 0.00; 0.00
20402639.369000; 0.01; 0.00; 0.00
20417701.479000; 0.01; 0.00; 0.00
20436439.475000; 0.01; 0.00; 0.00
20451316.366000; 0.01; 0.00; 0.00
20466567.257000; 0.01; 0.00; 0.00
20482293.068000; 0.01; 0.00; 0.00
20497738.677000; 0.01; 0.00; 0.00
20516400.685000; 0.01; 0.00; 0.00
20530509.392000; 0.01; 0.00; 0.00
20545518.073000; 0.01; 0.00; 0.00
20563083.015000; 0.01; 0.00; 0.00
20577646.458000; 0.01; 0.00; 0.00
20593723.711000; 0.01; 0.00; 0.00
20612239.682000; 0.01; 0.00; 0.00
20627129.633000; 0.01; 0.00; 0.00
20642368.650000; 0.01; 0.00; 0.00
20658665.554000; 0.01; 0.00; 0.00
20674276.197000; 0.01; 0.00; 0.00
20690222.847000; 0.01; 0.00; 0.00
20708481.173000; 0.01; 0.00; 0.00
20722524.578000; 0.01; 0.00; 0.00
20738318.066000; 0.01; 0.00; 0.00
20754395.319000; 0.01; 0.00; 0.00
20770320.597000; 0.01; 0.00; 0.00
20785645.100000; 0.01; 0.00; 0.00
20804568.316000; 0.01; 0.00; 0.00
20819161.441000; 0.01; 0.00; 0.00
20834542.935000; 0.01; 0.00; 0.00
20850613.064000; 0.01; 0.00; 0.00
20866527.657000; 0.01; 0.00; 0.00
20881744.116000; 0.01; 0.00; 0.00
20900248.213000; 0.01; 0.00; 0.00
20915294.888000; 0.01; 0.00; 0.00
20930869.912000; 0.01; 0.00; 0.00
20946287.026000; 0.01; 0.00; 0.00
20964356.571000; 0.01; 0.00; 0.00
20978848.776000; 0.01; 0.00; 0.00
20994511.660000; 0.01; 0.00; 0.00
21009912.151000; 0.01; 0.00; 0.00
21025404.064000; 0.01; 0.00; 0.00
21044844.943000; 0.01; 0.00; 0.00
21059904.678000; 0.01; 0.00; 0.00
21074780.382000; 0.01; 0.00; 0.00
21090424.269000; 0.01; 0.00; 0.00
21108668.348000; 0.01; 0.00; 0.00
21124207.753000; 0.01; 0.00; 0.00
21138524.237000; 0.01; 0.00; 0.00
21153579.223000; 0.01; 0.00; 0.00
21171742.565000; 0.01; 0.00; 0.00
21186746.497000; 0.01; 0.00; 0.00
21201545.026000; 0.01; 0.00; 0.00
21218695.600000; 0.01; 0.00; 0.00
21234573.386000; 0.01; 0.00; 0.00
21250132.975000; 0.01; 0.00; 0.00
21268136.031000; 0.01; 0.00; 0.00
21283173.208000; 0.01; 0.00; 0.00
21298254.315000; 0.01; 0.00; 0.00
21314403.993000; 0.01; 0.00; 0.00
21331744.535000; 0.01; 0.00; 0.00
21346950.308000; 0.01; 0.00; 0.00
21362424.412000; 0.01; 0.00; 0.00
21378735.563000; 0.01; 0.00; 0.00
21394077.876000; 0.01; 0.00; 0.00
21410345.097000; 0.01; 0.00; 0.00
21426773.791000; 0.01; 0.00; 0.00
21443073.070000; 0.01; 0.00; 0.00
21457731.497000; 0.01; 0.00; 0.00
21475468.597000; 0.01; 0.00; 0.00
21489867.006000; 0.01; 0.00; 0.00
21506283.827000; 0.01; 0.00; 0.00
21521882.597000; 0.01; 0.00; 0.00
21540423.501000; 0.01; 0.00; 0.00
21556569.617000; 0.01; 0.00; 0.00
21571494.000000; 0.01; 0.00; 0.00
21586342.396000; 0.01; 0.00; 0.00
21602131.134000; 0.01; 0.00; 0.00
21618176.330000; 0.01; 0.00; 0.00
21634222.713000; 0.01; 0.00; 0.00
21652349.248000; 0.01; 0.00; 0.00
21667368.615000; 0.01; 0.00; 0.00
21681972.427000; 0.01; 0.00; 0.00
21699960.048000; 0.01; 0.00; 0.00
21715145.637000; 0.01; 0.00; 0.00
21729817.125000; 0.01; 0.00; 0.00
21746927.330000; 0.01; 0.00; 0.00
21762010.812000; 0.01; 0.00; 0.00
21778276.845000; 0.01; 0.00; 0.00
21794024.028000; 0.01; 0.00; 0.00
21811121.173000; 0.01; 0.00; 0.00
21827311.220000; 0.01; 0.00; 0.00
21842652.346000; 0.01; 0.00; 0.00
21858106.265000; 0.01; 0.00; 0.00
21873747.778000; 0.01; 0.00; 0.00
21889959.196000; 0.01; 0.00; 0.00
21906203.858000; 0.01; 0.00; 0.00
21922146.946000; 0.01; 0.00; 0.00
21938098.345000; 0.01; 0.00; 0.00
21954472.423000; 0.01; 0.00; 0.00
21970514.057000; 0.01; 0.00; 0.00
21986444.085000; 0.01; 0.00; 0.00
22001928.874000; 0.01; 0.00; 0.00
22018592.654000; 0.01; 0.00; 0.00
22037235.666000; 0.01; 0.00; 0.00
22050512.074000; 0.01; 0.00; 0.00
22066338.806000; 0.01; 0.00; 0.00
22081715.551000; 0.01; 0.00; 0.00
22100099.731000; 0.01; 0.00; 0.00
22114578.875000; 0.01; 0.00; 0.00
22133630.319000; 0.01; 0.00; 0.00
22146809.368000; 0.01; 0.00; 0.00
22162222.920000; 0.01; 0.00; 0.00
22178035.404000; 0.01; 0.00; 0.00
22195123.051000; 0.01; 0.00; 0.00
22211625.358000; 0.01; 0.00; 0.00
22227024.661000; 0.01; 0.00; 0.00
22242431.088000; 0.01; 0.00; 0.00
22258184.208000; 0.01; 0.00; 0.00
22275743.213000; 0.01; 0.00; 0.00
22289948.091000; 0.01; 0.00; 0.00
22305639.471000; 0.01; 0.00; 0.00
22322397.048000; 0.01; 0.00; 0.00
22338560.974000; 0.01; 0.00; 0.00
22354684.531000; 0.01; 0.00; 0.00
22370922.070000; 0.01; 0.00; 0.00
22386499.469000; 0.00; 0.00; 0.00
22404916.893000; 0.00; 0.00; 0.00
22419908.952000; 0.00; 0.00; 0.00
22434607.748000; 0.00; 0.00; 0.00
22449923.940000; 0.00; 0.00; 0.00
22467367.777000; -0.00; 0.00; 0.00
22481678.325000; -0.00; 0.00; 0.00
22499390.492000; -0.00; 0.00; 0.00
22514178.336000; -0.00; 0.00; 0.00
22530735.258000; -0.00; 0.00; 0.00
22546402.892000; -0.01; 0.00; 0.00
22561685.840000; -0.01; 0.00; 0.00
22578615.576000; -0.01; 0.00; 0.00
22594267.774000; -0.01; 0.00; 0.00
22609697.948000; -0.01; 0.00; 0.00
22626005.537000; -0.01; 0.00; 0.00
22644449.082000; -0.01; 0.00; 0.00
22659397.211000; -0.01; 0.00; 0.00
22674847.569000; -0.01; 0.00; 0.00
22690474.834000; -0.02; 0.00; 0.00
22705699.604000; -0.02; 0.00; 0.00
22723828.515000; -0.02; 0.00; 0.00
22738646.040000; -0.02; 0.00; 0.00
22754520.264000; -0.02; 0.00; 0.00
22773133.594000; -0.02; 0.00; 0.00
22788909.272000; -0.02; 0.00; 0.00
22804478.360000; -0.02; 0.00; 0.00
22819952.463000; -0.02; 0.00; 0.00
22834948.084000; -0.02; 0.00; 0.00
22850599.096000; -0.03; 0.00; 0.00
22866682.285000; -0.03; 0.00; 0.00
22882113.646000; -0.03; 0.00; 0.00
22898346.435000; -0.03; 0.00; 0.00
22914155.358000; -0.03; 0.00; 0.00
22929828.928000; -0.03; 0.00; 0.00
22945439.571000; -0.03; 0.00; 0.00
22961718.665000; -0.03; 0.00; 0.00
22979474.763000; -0.03; 0.00; 0.00
22994688.847000; -0.04; 0.00; 0.00
23011867.916000; -0.04; 0.00; 0.00
23028264.553000; -0.04; 0.00; 0.00
23042952.663000; -0.04; 0.00; 0.00
23057773.751000; -0.04; 0.00; 0.00
23075641.454000; -0.04; 0.00; 0.00
23090172.840000; -0.04; 0.00; 0.00
23107810.208000; -0.04; 0.00; 0.00
23123987.194000; -0.04; 0.00; 0.00
23139278.453000; -0.04; 0.00; 0.00
23154683.693000; -0.05; 0.00; 0.00
23173443.060000; -0.05; 0.00; 0.00
23189716.218000; -0.05; 0.00; 0.00
23201484.753000; -0.05; 0.00; 0.00
23219309.714000; -0.05; 0.00; 0.00
23234178.294000; -0.05; 0.00; 0.00
23250199.743000; -0.05; 0.00; 0.00
23268266.914000; -0.05; 0.00; 0.00
23283175.862000; -0.05; 0.00; 0.00
23298705.768000; -0.06; 0.00; 0.00
23314621.548000; -0.06; 0.00; 0.00
23330132.458000; -0.06; 0.00; 0.00
23346369.997000; -0.06; 0.00; 0.00
23362365.326000; -0.06; 0.00; 0.00
23377883.359000; -0.06; 0.00; 0.00
23393451.260000; -0.06; 0.00; 0.00
23411749.954000; -0.06; 0.00; 0.00
23426065.251000; -0.06; 0.00; 0.00
23444283.209000; -0.06; 0.00; 0.00
23460102.818000; -0.07; 0.00; 0.00
23474560.591000; -0.07; 0.00; 0.00
23489784.174000; -0.07; 0.00; 0.00
23507387.109000; -0.07; 0.00; 0.00
23522596.444000; -0.07; 0.00; 0.00
23538246.269000; -0.07; 0.00; 0.00
23556137.719000; -0.07; 0.00; 0.00
23570781.898000; -0.07; 0.00; 0.00
23586524.332000; -0.07; 0.00; 0.00
23602753.559000; -0.08; 0.00; 0.00
23621423.879000; -0.08; 0.00; 0.00
23634103.074000; -0.08; 0.00; 0.00
23649656.727000; -0.08; 0.00; 0.00
23667574.298000; -0.08; 0.00; 0.00
23681868.223000; -0.08; 0.00; 0.00
23699581.578000; -0.08; 0.00; 0.00
23713896.875000; -0.08; 0.00; 0.00
23731806.135000; -0.08; 0.00; 0.00
23747719.540000; -0.08; 0.00; 0.00
23763632.945000; -0.09; 0.00; 0.00
23779426.433000; -0.09; 0.00; 0.00
23794375.749000; -0.09; 0.00; 0.00
23810274.906000; -0.09; 0.00; 0.00
23826216.807000; -0.09; 0.00; 0.00
23844662.727000; -0.09; 0.00; 0.00
23860345.795000; -0.09; 0.00; 0.00
23874127.994000; -0.09; 0.00; 0.00
23890162.504000; -0.09; 0.00; 0.00
23906565.077000; -0.10; 0.00; 0.00
23923444.946000; -0.10; 0.00; 0.00
23939541.196000; -0.10; 0.00; 0.00
23956353.388000; -0.10; 0.00; 0.00
23973596.572000; -0.10; 0.00; 0.00
23986452.675000; -0.10; 0.00; 0.00
24002170.175000; -0.10; 0.00; 0.00
24021107.638000; -0.10; 0.00; 0.00
24037371.297000; -0.10; 0.00; 0.00
24050487.419000; -0.10; 0.00; 0.00
24067119.142000; -0.11; 0.00; 0.00
24082492.325000; -0.11; 0.00; 0.00
24098982.759000; -0.11; 0.00; 0.00
24114556.596000; -0.11; 0.00; 0.00
24129977.271000; -0.11; 0.00; 0.00
24145807.565000; -0.11; 0.00; 0.00
24162537.834000; -0.11; 0.00; 0.00
24178104.547000; -0.11; 0.00; 0.00
24194703.025000; -0.11; 0.00; 0.00
24210487.014000; -0.12; 0.00; 0.00
24226939.454000; -0.12; 0.00; 0.00
24242992.961000; -0.12; 0.00; 0.00
24258685.528000; -0.12; 0.00; 0.00
24274982.432000; -0.12; 0.00; 0.00
24290950.453000; -0.12; 0.00; 0.00
24306019.687000; -0.12; 0.00; 0.00
24323581.067000; -0.12; 0.00; 0.00
24339606.078000; -0.12; 0.00; 0.00
24354626.633000; -0.11; 0.00; 0.00
24370510.355000; -0.11; 0.00; 0.00
24387199.068000; -0.11; 0.00; 0.00
24403485.286000; -0.10; 0.00; 0.00
24418515.339000; -0.10; 0.00; 0.00
24434358.693000; -0.10; 0.00; 0.00
24450479.876000; -0.09; 0.00; 0.00
24466489.453000; -0.09; 0.00; 0.00
24482991.760000; -0.08; 0.00; 0.00
24498469.425000; -0.08; 0.00; 0.00
24514591.796000; -0.08; 0.00; 0.00
24531146.344000; -0.07; 0.00; 0.00
24546635.882000; -0.07; 0.00; 0.00
24562299.954000; -0.06; 0.00; 0.00
24577821.550000; -0.06; 0.00; 0.00
24594018.720000; -0.06; 0.00; 0.00
24610182.646000; -0.05; 0.00; 0.00
24625795.664000; -0.05; 0.00; 0.00
24642132.936000; -0.05; 0.00; 0.00
24658314.671000; -0.04; 0.00; 0.00
24674129.530000; -0.04; 0.00; 0.00
24690510.732000; -0.03; 0.00; 0.00
24706479.941000; -0.03; 0.00; 0.00
24722399.282000; -0.03; 0.00; 0.00
24740889.132000; -0.02; 0.00; 0.00
24756718.239000; -0.02; 0.00; 0.00
24772020.184000; -0.01; 0.00; 0.00
24788142.554000; -0.01; 0.00; 0.00
24803502.677000; -0.01; 0.00; 0.00
24819323.472000; -0.00; 0.00; 0.00
24834503.125000; 0.00; 0.00; 0.00
24850504.391000; 0.00; 0.00; 0.00
24866499.720000; 0.01; 0.00; 0.00
24882576.973000; 0.01; 0.00; 0.00
24898604.359000; 0.02; 0.00; 0.00
24915091.231000; 0.02; 0.00; 0.00
24930262.572000; 0.02; 0.00; 0.00
24946318.454000; 0.03; 0.00; 0.00
24962514.437000; 0.03; 0.00; 0.00
24978330.483000; 0.04; 0.00; 0.00
24994033.736000; 0.04; 0.00; 0.00
25010114.551000; 0.04; 0.00; 0.00
25026604.984000; 0.05; 0.00; 0.00
25042366.415000; 0.05; 0.00; 0.00
25058091.039000; 0.05; 0.00; 0.00
25074601.657000; 0.06; 0.00; 0.00
25090382.085000; 0.06; 0.00; 0.00
25106405.909000; 0.07; 0.00; 0.00
25122663.632000; 0.07; 0.00; 0.00
25138516.484000; 0.07; 0.00; 0.00
25155117.337000; 0.08; 0.00; 0.00
25170516.641000; 0.08; 0.00; 0.00
25186863.411000; 0.09; 0.00; 0.00
25203395.401000; 0.09; 0.00; 0.00
25220162.476000; 0.09; 0.00; 0.00
25235429.989000; 0.10; 0.00; 0.00
25251459.750000; 0.10; 0.00; 0.00
25267401.650000; 0.10; 0.00; 0.00
25283339.988000; 0.11; 0.00; 0.00
25299329.381000; 0.11; 0.00; 0.00
25315018.386000; 0.12; 0.00; 0.00
25330245.531000; 0.11; 0.00; 0.00
25346027.146000; 0.11; 0.00; 0.00
25362629.186000; 0.11; 0.00; 0.00
25378275.448000; 0.10; 0.00; 0.00
25393979.888000; 0.10; 0.00; 0.00
25410339.719000; 0.10; 0.00; 0.00
25426086.902000; 0.09; 0.00; 0.00
25442345.812000; 0.09; 0.00; 0.00
25458501.427000; 0.09; 0.00; 0.00
25474116.819000; 0.08; 0.00; 0.00
25490444.593000; 0.08; 0.00; 0.00
25507092.938000; 0.08; 0.00; 0.00
